V01000 V04001 V04002 V04202 C56001 C56002 C56003 C56004 C56005_400 V56006 V56007 V56008 V56019 V56020 V56021 V56208_400_010 V56208_400_020 V56208_400_050 V56208_400_070 V56208_400_100
56586 1994 9 2 夏玉米 成熟 09月12日 末期 提前9天 -9999 -9999 -9999 2865 257 0 95 99 98 -9999 -9999 
56586 1994 9 2 一季稻 乳熟 09月06日 普遍期 推迟6天 93 1 267 2954 51 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1994 9 3 一季稻 乳熟 09月06日 普遍期 推迟6天 93 1 267 3081 34 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1994 10 1 一季稻 成熟 10月06日 末期 推迟7天 -9999 -9999 -9999 3150 103 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1995 4 3 夏玉米 三叶 04月27日 普遍期 提前16天 -9999 -9999 -9999 330 302 0 54 73 99 -9999 -9999 
56586 1995 4 3 一季稻 未进 -9999 -9999 -9999 -9999 -9999 -9999 413 105 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1995 5 1 夏玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 474 289 0 0 80 95 -9999 -9999 
56586 1995 5 1 一季稻 未进 -9999 -9999 -9999 -9999 -9999 -9999 557 97 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1995 5 2 夏玉米 七叶 05月12日 开始期 99 -9999 -9999 -9999 630 296 0 46 73 96 -9999 -9999 
56586 1995 5 2 一季稻 移栽 05月17日 普遍期 提前18天 21 2 3594 713 89 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1995 5 3 夏玉米 七叶 05月22日 普遍期 提前19天 -9999 -9999 -9999 829 307 0 83 73 93 -9999 -9999 
56586 1995 5 3 一季稻 返青 05月23日 普遍期 提前18天 -9999 -9999 150 967 -9999 2 -9999 -9999 0 0 -9999 
56586 1995 5 3 一季稻 移栽 05月29日 普遍期 推迟5天 35 2 4370 1007 71 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1995 6 1 夏玉米 七叶 05月22日 普遍期 提前19天 -9999 -9999 -9999 1015 341 0 89 99 99 -9999 -9999 
56586 1995 6 1 一季稻 返青 05月23日 普遍期 提前18天 -9999 -9999 150 1098 128 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1995 6 2 一季稻 分蘖 06月20日 普遍期 提前23天 -9999 -9999 -9999 1281 139 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1995 6 3 夏玉米 七叶 05月22日 普遍期 提前19天 -9999 -9999 -9999 1391 363 0 70 78 90 -9999 -9999 
56586 1995 6 3 一季稻 分蘖 06月20日 普遍期 提前23天 -9999 -9999 -9999 147 146 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1995 7 1 夏玉米 七叶 05月22日 普遍期 提前19天 -9999 -9999 -9999 1558 335 0 99 99 97 -9999 -9999 
56586 1995 7 1 一季稻 分蘖 06月20日 普遍期 提前23天 -9999 -9999 -9999 1641 117 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1995 7 2 夏玉米 抽雄 07月19日 普遍期 提前4天 -9999 -9999 -9999 1764 335 0 99 99 99 -9999 -9999 
56586 1995 7 2 一季稻 分蘖 06月20日 普遍期 提前23天 -9999 -9999 -9999 1847 110 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1995 7 3 一季稻 分蘖 06月20日 普遍期 提前23天 -9999 -9999 -9999 2073 116 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1995 7 3 夏玉米 抽雄 07月19日 普遍期 提前4天 -9999 -9999 -9999 1990 342 0 87 99 99 -9999 -9999 
56586 1995 8 1 夏玉米 抽雄 07月19日 普遍期 提前4天 -9999 -9999 -9999 2196 349 0 81 90 99 -9999 -9999 
56586 1995 8 1 一季稻 抽穗 08月10日 开始期 99 -9999 -9999 -9999 2279 131 -9999 -9999 -9999 -9999 -9999 -9999 
